OrderID,OrderDate,CustomerID,CustomerName,Segment,ProductID,ProductName,Category,Sub-Category,Quantity,UnitPrice,Discount,Profit,Sales,Country,City,State,Region
CA-2022-100546,2024-05-20,CUS-1089,Karen Lawrence,Consumer,PROD-011,Last Paper,Office Supplies,Paper,9,743.23,0.1,619.32,6020.16,United States,Chicago,Illinois,Central
CA-2023-100547,2024-10-26,CUS-1455,Joshua Byrd MD,Home Office,PROD-006,As Phones,Technology,Phones,4,627.32,0.12,508.97,2208.17,South Africa,Cape Town,Western Cape,MEA
CA-2023-100548,2022-06-23,CUS-1273,Alexander Perez,Home Office,PROD-027,Old Envelopes,Office Supplies,Envelopes,2,473.44,0.05,211.67,899.54,United Kingdom,London,England,EMEA
CA-2022-100549,2022-04-23,CUS-1226,Anna Johnson,Corporate,PROD-002,However Binders,Office Supplies,Binders,1,694.05,0.12,120.28,610.76,Canada,Toronto,Ontario,Central
CA-2023-100550,2023-06-17,CUS-1349,Sheila Carter,Corporate,PROD-008,Rule Envelopes,Office Supplies,Envelopes,6,683.96,0.0,434.0,4103.76,United States,Chicago,Illinois,Central
CA-2023-100551,2022-01-22,CUS-1247,Christopher Houston,Consumer,PROD-003,Include Writing,Office Supplies,Writing,4,77.16,0.0,47.65,308.64,Brazil,São Paulo,São Paulo,LATAM
CA-2022-100552,2023-08-07,CUS-1389,Shane Francis,Home Office,PROD-012,Cause Accessories,Technology,Accessories,5,303.8,0.1,89.58,1367.1,United States,Los Angeles,California,West
CA-2024-100553,2024-03-11,CUS-1029,Jeffrey Duke,Consumer,PROD-032,Apply Monitors,Technology,Monitors,7,46.28,0.05,25.04,307.76,Germany,Berlin,Berlin,EMEA
CA-2022-100554,2024-04-08,CUS-1268,Tommy Diaz,Corporate,PROD-003,Include Writing,Office Supplies,Writing,7,485.57,0.0,369.7,3398.99,United States,New York,New York,East
CA-2023-100555,2023-11-07,CUS-1277,Carolyn Moore,Consumer,PROD-034,Organization Tables,Furniture,Tables,2,59.37,0.0,29.18,118.74,Canada,Toronto,Ontario,Central
CA-2023-100556,2024-03-08,CUS-1014,Jason Garcia,Corporate,PROD-011,Last Paper,Office Supplies,Paper,6,111.24,0.1,37.89,600.7,United States,Chicago,Illinois,Central
CA-2022-100557,2023-04-05,CUS-1142,Joseph Mullins,Home Office,PROD-035,Including Chairs,Furniture,Chairs,3,166.05,0.12,85.93,438.37,India,Mumbai,Maharashtra,APAC
CA-2023-100558,2023-08-21,CUS-1045,Scott Austin,Home Office,PROD-034,Organization Tables,Furniture,Tables,10,32.18,0.1,63.54,289.62,United States,Los Angeles,California,West
CA-2024-100559,2022-08-17,CUS-1441,Lisa Dougherty,Consumer,PROD-034,Organization Tables,Furniture,Tables,10,582.86,0.1,865.95,5245.74,Germany,Berlin,Berlin,EMEA
CA-2024-100560,2023-02-20,CUS-1203,Ashley Zimmerman,Corporate,PROD-031,Or Envelopes,Office Supplies,Envelopes,1,12.78,0.12,1.01,11.25,India,Mumbai,Maharashtra,APAC
CA-2024-100561,2023-06-11,CUS-1227,Brittany Vazquez,Corporate,PROD-013,Such Writing,Office Supplies,Writing,8,636.1,0.12,457.28,4478.14,United States,Los Angeles,California,West
CA-2023-100562,2023-07-09,CUS-1273,Brad Gibson,Corporate,PROD-037,Care Tables,Furniture,Tables,8,340.81,0.0,597.3,2726.48,South Africa,Cape Town,Western Cape,MEA
CA-2022-100563,2024-06-05,CUS-1444,Natalie Miller,Corporate,PROD-026,Operation Tables,Furniture,Tables,4,616.16,0.0,236.8,2464.64,United States,Chicago,Illinois,Central
CA-2024-100564,2022-02-13,CUS-1225,Jessica Gardner,Corporate,PROD-019,Many Binders,Office Supplies,Binders,7,329.02,0.05,525.38,2187.98,Australia,Sydney,NSW,APAC
CA-2023-100565,2023-10-12,CUS-1435,Shannon Sawyer,Corporate,PROD-019,Many Binders,Office Supplies,Binders,2,575.76,0.12,57.23,1013.34,United States,Chicago,Illinois,Central
CA-2022-100566,2023-01-07,CUS-1110,Michael Lopez,Consumer,PROD-013,Such Writing,Office Supplies,Writing,5,537.82,0.1,347.29,2420.19,India,Mumbai,Maharashtra,APAC
CA-2022-100567,2022-05-19,CUS-1068,Olivia Logan,Home Office,PROD-037,Care Tables,Furniture,Tables,9,523.08,0.1,850.18,4236.95,South Africa,Cape Town,Western Cape,MEA
CA-2023-100568,2024-04-16,CUS-1426,Alan Mccoy,Home Office,PROD-008,Rule Envelopes,Office Supplies,Envelopes,2,743.04,0.05,239.3,1411.78,South Africa,Cape Town,Western Cape,MEA
CA-2022-100569,2023-06-06,CUS-1352,Jessica Carter,Consumer,PROD-032,Apply Monitors,Technology,Monitors,4,154.92,0.12,50.75,545.32,Germany,Berlin,Berlin,EMEA
CA-2024-100570,2024-06-18,CUS-1417,Jessica Lewis,Home Office,PROD-005,Ever Chairs,Furniture,Chairs,6,715.58,0.1,721.02,3864.13,South Africa,Cape Town,Western Cape,MEA
CA-2023-100571,2024-07-21,CUS-1322,Billy Harris,Consumer,PROD-004,Should Accessories,Technology,Accessories,10,107.96,0.05,119.92,1025.62,Germany,Berlin,Berlin,EMEA
CA-2023-100572,2022-11-08,CUS-1242,Rachel Pruitt,Consumer,PROD-038,Old Writing,Office Supplies,Writing,8,316.49,0.1,155.83,2278.73,Canada,Toronto,Ontario,Central
CA-2024-100573,2022-06-30,CUS-1301,Raymond Cochran,Home Office,PROD-022,Final Paper,Office Supplies,Paper,4,230.09,0.1,118.78,828.32,South Africa,Cape Town,Western Cape,MEA
CA-2022-100574,2022-03-17,CUS-1379,Amy Sims,Consumer,PROD-027,Old Envelopes,Office Supplies,Envelopes,10,580.87,0.05,532.94,5518.26,India,Mumbai,Maharashtra,APAC
CA-2023-100575,2024-12-06,CUS-1486,Kristen Owen,Home Office,PROD-016,Development Tablets,Technology,Tablets,10,84.02,0.1,148.69,756.18,United States,Los Angeles,California,West
CA-2024-100576,2024-11-14,CUS-1231,Kayla Black,Corporate,PROD-039,Off Tables,Furniture,Tables,3,109.1,0.05,40.48,310.93,Germany,Berlin,Berlin,EMEA
CA-2024-100577,2022-10-03,CUS-1161,John Hayes,Home Office,PROD-033,Wear Tables,Furniture,Tables,3,355.71,0.12,64.31,939.07,India,Mumbai,Maharashtra,APAC
CA-2024-100578,2024-07-15,CUS-1057,Kristina Johnson,Home Office,PROD-015,Key Bookcases,Furniture,Bookcases,4,451.07,0.0,376.01,1804.28,South Africa,Cape Town,Western Cape,MEA
CA-2022-100579,2023-12-20,CUS-1058,Ryan Jenkins,Consumer,PROD-037,Care Tables,Furniture,Tables,4,106.08,0.0,55.88,424.32,Germany,Berlin,Berlin,EMEA
CA-2023-100580,2022-05-16,CUS-1288,Emily Price,Consumer,PROD-006,As Phones,Technology,Phones,5,140.0,0.05,83.7,665.0,India,Mumbai,Maharashtra,APAC
CA-2022-100581,2022-08-22,CUS-1008,Stephanie Powers,Corporate,PROD-012,Cause Accessories,Technology,Accessories,1,576.03,0.12,90.07,506.91,Canada,Toronto,Ontario,Central
CA-2022-100582,2023-01-01,CUS-1072,James Reyes,Home Office,PROD-030,Whatever Accessories,Technology,Accessories,10,683.92,0.1,728.71,6155.28,South Africa,Cape Town,Western Cape,MEA
CA-2022-100583,2023-05-22,CUS-1012,Monica Smith,Corporate,PROD-040,Reach Envelopes,Office Supplies,Envelopes,10,685.73,0.12,370.59,6034.42,Germany,Berlin,Berlin,EMEA
CA-2022-100584,2023-09-20,CUS-1188,John Morris,Consumer,PROD-023,Book Accessories,Technology,Accessories,7,423.39,0.12,630.76,2608.08,United States,New York,New York,East
CA-2023-100585,2024-07-17,CUS-1290,Edward Griffin,Home Office,PROD-040,Reach Envelopes,Office Supplies,Envelopes,3,481.92,0.0,72.32,1445.76,India,Mumbai,Maharashtra,APAC
CA-2022-100586,2023-01-13,CUS-1289,Angela Wilson,Consumer,PROD-002,However Binders,Office Supplies,Binders,9,416.4,0.05,625.22,3560.22,United States,Chicago,Illinois,Central
CA-2023-100587,2023-08-26,CUS-1293,David Lopez,Consumer,PROD-020,Close Monitors,Technology,Monitors,6,154.2,0.05,98.97,878.94,United Kingdom,London,England,EMEA
CA-2022-100588,2023-05-11,CUS-1116,Kyle Riley,Consumer,PROD-020,Close Monitors,Technology,Monitors,10,735.27,0.12,1546.47,6470.38,Australia,Sydney,NSW,APAC
CA-2022-100589,2022-11-07,CUS-1249,Kerry Schmidt,Corporate,PROD-015,Key Bookcases,Furniture,Bookcases,8,677.45,0.05,877.51,5148.62,United Kingdom,London,England,EMEA
CA-2024-100590,2022-01-24,CUS-1002,Jack Collins,Consumer,PROD-035,Including Chairs,Furniture,Chairs,5,786.52,0.12,504.79,3460.69,United States,New York,New York,East
CA-2022-100591,2024-12-09,CUS-1398,Gary Myers,Home Office,PROD-037,Care Tables,Furniture,Tables,10,697.45,0.05,485.42,6625.77,Canada,Toronto,Ontario,Central
CA-2023-100592,2024-06-22,CUS-1136,John Moore,Home Office,PROD-017,Benefit Chairs,Furniture,Chairs,1,656.08,0.12,92.07,577.35,Canada,Toronto,Ontario,Central
CA-2022-100593,2024-07-17,CUS-1442,Gina Ross,Home Office,PROD-040,Reach Envelopes,Office Supplies,Envelopes,10,487.12,0.05,885.15,4627.64,South Africa,Cape Town,Western Cape,MEA
CA-2023-100594,2022-03-05,CUS-1083,Gregory Jackson,Corporate,PROD-012,Cause Accessories,Technology,Accessories,5,93.15,0.1,103.02,419.18,United Kingdom,London,England,EMEA
CA-2022-100595,2024-06-11,CUS-1377,Brian Morris,Home Office,PROD-012,Cause Accessories,Technology,Accessories,10,593.15,0.1,1189.54,5338.35,United States,Chicago,Illinois,Central
CA-2024-100596,2023-04-23,CUS-1286,John Moyer,Corporate,PROD-028,Cut Writing,Office Supplies,Writing,8,107.84,0.0,184.14,862.72,United Kingdom,London,England,EMEA
CA-2023-100597,2023-07-17,CUS-1238,Andrea Rogers,Home Office,PROD-038,Old Writing,Office Supplies,Writing,9,253.75,0.05,418.32,2169.56,South Africa,Cape Town,Western Cape,MEA
CA-2023-100598,2022-01-26,CUS-1209,Matthew Mcclain,Consumer,PROD-036,National Monitors,Technology,Monitors,10,151.3,0.12,105.02,1331.44,Australia,Sydney,NSW,APAC
CA-2024-100599,2024-12-20,CUS-1095,Dr. Charles Gilbert,Corporate,PROD-030,Whatever Accessories,Technology,Accessories,10,303.18,0.0,413.53,3031.8,Canada,Toronto,Ontario,Central
CA-2023-100600,2023-10-14,CUS-1049,Sarah Garcia,Consumer,PROD-021,Billion Phones,Technology,Phones,10,605.79,0.1,619.79,5452.11,United States,Los Angeles,California,West
CA-2023-100601,2022-11-26,CUS-1037,Christine Newton MD,Consumer,PROD-016,Development Tablets,Technology,Tablets,3,96.4,0.0,16.6,289.2,United States,New York,New York,East
CA-2024-100602,2023-06-08,CUS-1388,Matthew Owens,Consumer,PROD-015,Key Bookcases,Furniture,Bookcases,4,395.49,0.1,314.37,1423.76,South Africa,Cape Town,Western Cape,MEA
CA-2022-100603,2022-02-07,CUS-1325,Mary White,Home Office,PROD-012,Cause Accessories,Technology,Accessories,3,304.79,0.05,60.42,868.65,South Africa,Cape Town,Western Cape,MEA
CA-2024-100604,2024-08-12,CUS-1393,Monica Knight,Consumer,PROD-018,Senior Chairs,Furniture,Chairs,9,413.71,0.12,772.23,3276.58,United Kingdom,London,England,EMEA
CA-2022-100605,2022-11-03,CUS-1056,Shane Mcconnell,Consumer,PROD-025,Fact Accessories,Technology,Accessories,6,712.39,0.12,210.66,3761.42,United Kingdom,London,England,EMEA
CA-2024-100606,2023-12-10,CUS-1262,Robert Clark,Consumer,PROD-002,However Binders,Office Supplies,Binders,8,12.0,0.05,5.11,91.2,Australia,Sydney,NSW,APAC
CA-2023-100607,2024-10-25,CUS-1189,Harold Leonard,Home Office,PROD-036,National Monitors,Technology,Monitors,10,799.26,0.1,1492.58,7193.34,Canada,Toronto,Ontario,Central
CA-2022-100608,2023-06-08,CUS-1116,Mike Hart,Home Office,PROD-014,Them Phones,Technology,Phones,9,362.86,0.0,272.6,3265.74,South Africa,Cape Town,Western Cape,MEA
CA-2023-100609,2023-03-21,CUS-1346,Billy Bell,Consumer,PROD-001,Summer Binders,Office Supplies,Binders,5,501.07,0.1,505.61,2254.82,Germany,Berlin,Berlin,EMEA
CA-2023-100610,2022-06-08,CUS-1094,Dr. Mark Davis MD,Corporate,PROD-007,Get Writing,Office Supplies,Writing,6,227.78,0.1,62.99,1230.01,Canada,Toronto,Ontario,Central
CA-2023-100611,2024-10-05,CUS-1298,Cynthia Cuevas,Home Office,PROD-017,Benefit Chairs,Furniture,Chairs,10,619.98,0.1,591.6,5579.82,India,Mumbai,Maharashtra,APAC
CA-2024-100612,2022-12-23,CUS-1110,Stephanie Thompson,Corporate,PROD-019,Many Binders,Office Supplies,Binders,4,163.9,0.05,87.71,622.82,United Kingdom,London,England,EMEA
CA-2023-100613,2023-11-23,CUS-1479,Richard Garcia,Home Office,PROD-034,Organization Tables,Furniture,Tables,1,347.38,0.1,60.69,312.64,Brazil,São Paulo,São Paulo,LATAM
CA-2023-100614,2022-05-20,CUS-1263,Robin Olsen,Home Office,PROD-035,Including Chairs,Furniture,Chairs,1,620.37,0.12,133.77,545.93,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100615,2024-10-01,CUS-1110,Chad Johnson,Home Office,PROD-001,Summer Binders,Office Supplies,Binders,8,227.4,0.12,227.51,1600.9,South Africa,Cape Town,Western Cape,MEA
CA-2024-100616,2023-05-30,CUS-1399,James Lee,Consumer,PROD-023,Book Accessories,Technology,Accessories,10,448.04,0.12,397.78,3942.75,India,Mumbai,Maharashtra,APAC
CA-2023-100617,2023-01-01,CUS-1396,Joseph Miller,Consumer,PROD-025,Fact Accessories,Technology,Accessories,5,525.82,0.05,358.51,2497.65,United States,Chicago,Illinois,Central
CA-2024-100618,2024-11-04,CUS-1041,James Reid,Consumer,PROD-008,Rule Envelopes,Office Supplies,Envelopes,9,30.82,0.05,64.49,263.51,South Africa,Cape Town,Western Cape,MEA
CA-2024-100619,2023-10-27,CUS-1428,Rose Carr,Consumer,PROD-035,Including Chairs,Furniture,Chairs,3,154.56,0.05,47.65,440.5,South Africa,Cape Town,Western Cape,MEA
CA-2023-100620,2024-12-25,CUS-1248,Ashley Ortiz,Home Office,PROD-029,Early Envelopes,Office Supplies,Envelopes,3,342.15,0.1,159.28,923.8,United States,New York,New York,East
CA-2022-100621,2023-06-06,CUS-1024,Timothy Carlson,Consumer,PROD-033,Wear Tables,Furniture,Tables,10,287.79,0.05,144.09,2734.01,United States,Los Angeles,California,West
CA-2022-100622,2022-06-18,CUS-1243,Kenneth Johnson,Corporate,PROD-025,Fact Accessories,Technology,Accessories,10,528.38,0.12,1129.66,4649.74,United States,Los Angeles,California,West
CA-2022-100623,2024-09-30,CUS-1227,Jesse Montgomery,Corporate,PROD-030,Whatever Accessories,Technology,Accessories,4,798.62,0.1,287.62,2875.03,United States,Chicago,Illinois,Central
CA-2023-100624,2024-12-30,CUS-1154,Joseph Patterson,Corporate,PROD-001,Summer Binders,Office Supplies,Binders,3,376.74,0.12,165.19,994.59,Australia,Sydney,NSW,APAC
CA-2023-100625,2024-06-07,CUS-1341,Christopher Love,Corporate,PROD-026,Operation Tables,Furniture,Tables,8,469.01,0.12,423.79,3301.83,United Kingdom,London,England,EMEA
CA-2022-100626,2022-05-30,CUS-1076,Mallory Tran,Consumer,PROD-010,Mean Phones,Technology,Phones,5,285.86,0.05,180.1,1357.84,Canada,Toronto,Ontario,Central
CA-2023-100627,2023-10-05,CUS-1055,Angela Anderson,Corporate,PROD-005,Ever Chairs,Furniture,Chairs,9,207.51,0.05,258.49,1774.21,India,Mumbai,Maharashtra,APAC
CA-2024-100628,2023-01-24,CUS-1419,Dr. Patricia Smith DDS,Consumer,PROD-008,Rule Envelopes,Office Supplies,Envelopes,6,572.86,0.0,258.89,3437.16,South Africa,Cape Town,Western Cape,MEA
CA-2022-100629,2024-12-17,CUS-1375,Justin Aguirre,Home Office,PROD-029,Early Envelopes,Office Supplies,Envelopes,9,614.66,0.12,394.44,4868.11,Australia,Sydney,NSW,APAC
CA-2024-100630,2022-11-24,CUS-1372,Kyle Taylor,Home Office,PROD-031,Or Envelopes,Office Supplies,Envelopes,8,488.79,0.05,615.45,3714.8,Brazil,São Paulo,São Paulo,LATAM
CA-2022-100631,2024-03-19,CUS-1396,Brooke Bailey,Corporate,PROD-004,Should Accessories,Technology,Accessories,10,469.21,0.05,806.31,4457.49,Germany,Berlin,Berlin,EMEA
CA-2022-100632,2022-03-23,CUS-1046,John Davies,Home Office,PROD-020,Close Monitors,Technology,Monitors,5,494.82,0.1,527.84,2226.69,United States,Los Angeles,California,West
CA-2024-100633,2023-08-15,CUS-1292,Zachary Hill,Corporate,PROD-017,Benefit Chairs,Furniture,Chairs,10,467.37,0.0,469.64,4673.7,Germany,Berlin,Berlin,EMEA
CA-2022-100634,2023-04-14,CUS-1302,Olivia Riddle,Consumer,PROD-012,Cause Accessories,Technology,Accessories,3,413.51,0.0,180.5,1240.53,Canada,Toronto,Ontario,Central
CA-2024-100635,2022-12-25,CUS-1321,Jack Lee,Corporate,PROD-036,National Monitors,Technology,Monitors,5,276.17,0.0,301.71,1380.85,United Kingdom,London,England,EMEA
CA-2022-100636,2023-03-21,CUS-1028,Michael Moon,Corporate,PROD-025,Fact Accessories,Technology,Accessories,1,523.67,0.05,72.05,497.49,United States,Los Angeles,California,West
CA-2024-100637,2023-11-26,CUS-1324,Kendra Sanders,Corporate,PROD-019,Many Binders,Office Supplies,Binders,3,566.5,0.05,286.11,1614.52,United States,Chicago,Illinois,Central
CA-2022-100638,2022-06-14,CUS-1101,Heather Bass,Corporate,PROD-025,Fact Accessories,Technology,Accessories,10,47.03,0.0,54.58,470.3,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100639,2023-06-02,CUS-1210,Thomas Davis,Consumer,PROD-037,Care Tables,Furniture,Tables,2,371.59,0.05,126.4,706.02,Canada,Toronto,Ontario,Central
CA-2024-100640,2024-03-21,CUS-1258,Janice Acosta,Consumer,PROD-023,Book Accessories,Technology,Accessories,2,693.56,0.0,249.72,1387.12,South Africa,Cape Town,Western Cape,MEA
CA-2022-100641,2022-08-13,CUS-1404,Beth Robles,Consumer,PROD-007,Get Writing,Office Supplies,Writing,1,444.98,0.05,57.13,422.73,United States,Los Angeles,California,West
CA-2024-100642,2024-08-28,CUS-1185,Darryl Valdez,Home Office,PROD-040,Reach Envelopes,Office Supplies,Envelopes,4,233.86,0.1,162.49,841.9,United States,New York,New York,East
CA-2022-100643,2023-09-05,CUS-1221,Amanda Smith,Consumer,PROD-013,Such Writing,Office Supplies,Writing,8,621.69,0.05,274.68,4724.84,Australia,Sydney,NSW,APAC
CA-2022-100644,2023-04-04,CUS-1413,Jessica Diaz,Consumer,PROD-017,Benefit Chairs,Furniture,Chairs,3,474.65,0.05,118.72,1352.75,United Kingdom,London,England,EMEA
CA-2024-100645,2024-09-06,CUS-1363,Joshua Palmer,Corporate,PROD-032,Apply Monitors,Technology,Monitors,2,616.96,0.05,279.21,1172.22,Brazil,São Paulo,São Paulo,LATAM
CA-2022-100646,2023-12-01,CUS-1246,Yvonne Lang,Corporate,PROD-008,Rule Envelopes,Office Supplies,Envelopes,1,785.19,0.05,118.71,745.93,India,Mumbai,Maharashtra,APAC
CA-2024-100647,2022-11-03,CUS-1020,Glenda Ferguson,Home Office,PROD-031,Or Envelopes,Office Supplies,Envelopes,8,640.12,0.05,381.91,4864.91,United States,Chicago,Illinois,Central
CA-2024-100648,2022-10-20,CUS-1249,Ashley Hayes,Corporate,PROD-012,Cause Accessories,Technology,Accessories,3,383.79,0.12,110.42,1013.21,Germany,Berlin,Berlin,EMEA
CA-2022-100649,2022-07-18,CUS-1475,Morgan Newton,Corporate,PROD-038,Old Writing,Office Supplies,Writing,9,691.07,0.1,694.12,5597.67,Canada,Toronto,Ontario,Central
CA-2022-100650,2024-08-16,CUS-1137,Kimberly Sharp,Consumer,PROD-017,Benefit Chairs,Furniture,Chairs,7,767.02,0.12,754.84,4724.84,United Kingdom,London,England,EMEA
CA-2024-100651,2024-11-23,CUS-1191,Michael Jones,Home Office,PROD-013,Such Writing,Office Supplies,Writing,2,332.36,0.0,104.02,664.72,United States,New York,New York,East
CA-2023-100652,2024-07-17,CUS-1322,Christopher Williams,Corporate,PROD-027,Old Envelopes,Office Supplies,Envelopes,10,484.62,0.0,1137.64,4846.2,Brazil,São Paulo,São Paulo,LATAM
CA-2023-100653,2022-03-07,CUS-1401,Thomas Reed,Home Office,PROD-022,Final Paper,Office Supplies,Paper,7,742.09,0.05,928.24,4934.9,Canada,Toronto,Ontario,Central
CA-2024-100654,2022-02-12,CUS-1265,Joshua Gomez,Consumer,PROD-035,Including Chairs,Furniture,Chairs,8,526.52,0.1,662.98,3790.94,United States,New York,New York,East
CA-2024-100655,2024-08-21,CUS-1030,Nicole Santiago,Home Office,PROD-040,Reach Envelopes,Office Supplies,Envelopes,1,654.98,0.0,146.38,654.98,Australia,Sydney,NSW,APAC
CA-2022-100656,2023-05-16,CUS-1390,Kyle Espinoza,Consumer,PROD-010,Mean Phones,Technology,Phones,9,260.15,0.12,240.21,2060.39,United States,New York,New York,East
CA-2022-100657,2023-12-25,CUS-1210,Trevor Freeman,Home Office,PROD-019,Many Binders,Office Supplies,Binders,7,7.19,0.12,2.25,44.29,Australia,Sydney,NSW,APAC
CA-2023-100658,2024-12-26,CUS-1053,Tiffany Garcia,Home Office,PROD-025,Fact Accessories,Technology,Accessories,2,303.23,0.1,87.7,545.81,Canada,Toronto,Ontario,Central
CA-2024-100659,2022-05-04,CUS-1487,Michael Williams,Home Office,PROD-030,Whatever Accessories,Technology,Accessories,6,486.26,0.05,169.81,2771.68,United Kingdom,London,England,EMEA
CA-2022-100660,2022-11-21,CUS-1190,Amanda Nash,Consumer,PROD-030,Whatever Accessories,Technology,Accessories,10,247.07,0.1,351.61,2223.63,United States,Chicago,Illinois,Central
CA-2022-100661,2023-05-16,CUS-1418,John Williams,Consumer,PROD-026,Operation Tables,Furniture,Tables,2,593.69,0.12,162.39,1044.89,Germany,Berlin,Berlin,EMEA
CA-2024-100662,2024-12-22,CUS-1480,Michael Conrad,Consumer,PROD-007,Get Writing,Office Supplies,Writing,2,228.89,0.1,92.8,412.0,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100663,2022-12-05,CUS-1042,Jerry Johnson,Home Office,PROD-007,Get Writing,Office Supplies,Writing,9,94.39,0.05,94.96,807.03,South Africa,Cape Town,Western Cape,MEA
CA-2024-100664,2023-05-10,CUS-1305,Victoria Richards,Consumer,PROD-001,Summer Binders,Office Supplies,Binders,8,240.25,0.0,395.19,1922.0,India,Mumbai,Maharashtra,APAC
CA-2022-100665,2023-02-08,CUS-1410,Nicole Lewis,Home Office,PROD-032,Apply Monitors,Technology,Monitors,8,86.38,0.12,115.63,608.12,Australia,Sydney,NSW,APAC
CA-2024-100666,2022-06-18,CUS-1387,Douglas Phillips,Corporate,PROD-032,Apply Monitors,Technology,Monitors,7,750.93,0.1,958.79,4730.86,South Africa,Cape Town,Western Cape,MEA
CA-2024-100667,2023-01-24,CUS-1239,Jesus Dixon,Corporate,PROD-016,Development Tablets,Technology,Tablets,8,72.96,0.12,123.44,513.64,United States,Los Angeles,California,West
CA-2024-100668,2023-08-03,CUS-1052,David Jenkins,Corporate,PROD-022,Final Paper,Office Supplies,Paper,3,660.91,0.0,286.7,1982.73,India,Mumbai,Maharashtra,APAC
CA-2024-100669,2022-05-18,CUS-1262,Lindsay Wilson,Corporate,PROD-031,Or Envelopes,Office Supplies,Envelopes,7,242.24,0.05,221.17,1610.9,South Africa,Cape Town,Western Cape,MEA
CA-2023-100670,2023-06-23,CUS-1139,Kelly Sanchez,Home Office,PROD-023,Book Accessories,Technology,Accessories,10,53.17,0.12,27.6,467.9,United States,New York,New York,East
